source_platform,source_url,project_name,chain_or_vm,language,finding_id_or_title,severity_raw,severity_normalized,bug_family,attack_chain_stage,root_cause_type,exploit_prerequisites,fix_pattern,report_date,public_disclosure_date
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 N-Z/Waiv.pdf,Waiv,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 N-Z/Warrior Token Smart Contract audit.pdf,Warrior Token Smart Contract Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 N-Z/Wasdaq.pdf,Wasdaq,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 N-Z/Water.pdf,Water,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 N-Z/WeedSwap Token.pdf,Weedswap Token,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 N-Z/Weedz Token Full Smart Contract Security Audit.pdf,Weedz Token Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 N-Z/Weiner.pdf,Weiner,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 N-Z/WerewolfSmart Contract Security Audit.pdf,Werewolfsmart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 N-Z/WhaleFarm.pdf,Whalefarm,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 N-Z/Whallet.pdf,Whallet,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 N-Z/Whirl Finance.pdf,Whirl Finance,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 N-Z/Wild Ride.pdf,Wild Ride,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 N-Z/WindSwap Full Smart Contract Security Audit.pdf,Windswap Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 N-Z/Wine.pdf,Wine,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 N-Z/World Stream Finance Full Smart Contract Security Audit.pdf,World Stream Finance Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 N-Z/WorldOfApes.pdf,Worldofapes,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 N-Z/Worldswap.pdf,Worldswap,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 N-Z/Wraith Full Smart Contract Security Audit.pdf,Wraith Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 N-Z/XBN Community Token Smart Contract Security Audit.pdf,Xbn Community Token Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 N-Z/XEBEC.pdf,Xebec,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 N-Z/XiangDoge Full Smart Contract Security Audit.pdf,Xiangdoge Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 N-Z/Xiasi Inu Full Smart Contract Security Audit.pdf,Xiasi Inu Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 N-Z/Xolo Protocol.pdf,Xolo Protocol,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 N-Z/Xpose Full Smart Contract Security Audit.pdf,Xpose Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 N-Z/Xtreme.pdf,Xtreme,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 N-Z/YESorNOToken.pdf,Yesornotoken,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 N-Z/YFIH2.pdf,Yfih2,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 N-Z/Yell.pdf,Yell,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 N-Z/YieldGoat Milk.pdf,Yieldgoat Milk,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 N-Z/YieldMoon Full Smart Contract Security Audit.pdf,Yieldmoon Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 N-Z/YuGiOhProtocol Full Smart Contract Security Audit.pdf,Yugiohprotocol Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 N-Z/YumYumFarm Full Smart Contract Security Audit.pdf,Yumyumfarm Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 N-Z/ZeusFarms Full Smart Contract Security Audit.pdf,Zeusfarms Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 N-Z/Zex Swap.pdf,Zex Swap,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 N-Z/Zinari Standart Smart Contract Security Audit.pdf,Zinari Standart Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 N-Z/Zodiac.pdf,Zodiac,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 N-Z/Zombies Farm Full Smart Contract Security Audit.pdf,Zombies Farm Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 N-Z/ZooToken.pdf,Zootoken,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 N-Z/polyorcafi.pdf,Polyorcafi,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 N-Z/realtrumptoken(2).pdf,Realtrumptoken(2),EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 N-Z/seleniumswap.pdf,Seleniumswap,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 N-Z/shibAkita Full Smart Contract Security Audit.pdf,Shibakita Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 N-Z/wLitiSale Standart Smart Contract Security Audit.pdf,Wlitisale Standart Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 N-Z/yBEAR Finance.pdf,Ybear Finance,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April/Aaromi.pdf,Aaromi,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April/BNBStake.pdf,Bnbstake,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April/Baby ape.pdf,Baby Ape,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April/BakePizza.pdf,Bakepizza,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April/BakedAvax Full Smart Contract Security Audit.pdf,Bakedavax Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April/CITY GOLD Full Smart Contract Security Audit.pdf,City Gold Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April/Crocat Coin Full Smart Contract Security Audit.pdf,Crocat Coin Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April/Crypto Titan Token Full Smart Contract Security Audit.pdf,Crypto Titan Token Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April/EASIT.pdf,Easit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April/GenusLand.pdf,Genusland,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April/METAVILL LIFE Full Smart Contract Security Audit.pdf,Metavill Life Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April/MetaCars.pdf,Metacars,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April/Minoswap.pdf,Minoswap,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April/NITROX Full Smart Contract Security Audit.pdf,Nitrox Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April/Pets Of Elon.pdf,Pets Of Elon,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April/PistonRace.pdf,Pistonrace,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April/QuantumHeart.pdf,Quantumheart,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April/RECKLESSAPE.pdf,Recklessape,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April/Red Knight Token Inu Full Smart Contract Security Audit.pdf,Red Knight Token Inu Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April/SAFUAPE Full Smart Contract Security Audit.pdf,Safuape Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April/SUPERBLOK Full Smart Contract Security Audit.pdf,Superblok Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April/Safemars Inu Full Smart Contract Security Audit.pdf,Safemars Inu Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April/SharksStake Full Smart Contract Security Audit.pdf,Sharksstake Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April/ShinobiVerse.pdf,Shinobiverse,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April/SmartGlobal Full Smart Contract Security Audit.pdf,Smartglobal Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April/TOP_100_CRYPTO_INDEX_by_glenty_com_Full_Smart_Contract_Security.pdf,Top_100_Crypto_Index_By_Glenty_Com_Full_Smart_Contract_Security,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April/The Commission Full Smart Contract Security Audit.pdf,The Commission Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April/USTama.pdf,Ustama,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April/Ukan Full Smart Contract Security Audit.pdf,Ukan Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April/VIRAL Full Smart Contract Security Audit.pdf,Viral Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April/VikingsWarToken.pdf,Vikingswartoken,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April/WEB3 Game Full Smart Contract Security Audit.pdf,Web3 Game Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April/XSwap Protocol.pdf,Xswap Protocol,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April/YODL Full Smart Contract Security Audit.pdf,Yodl Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April/aalto.pdf,Aalto,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April/safuapedev.pdf,Safuapedev,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April_2023/100xGems.pdf,100Xgems,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April_2023/ClubFi Network.pdf,Clubfi Network,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April_2023/Cosanta.pdf,Cosanta,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April_2023/GORJS.pdf,Gorjs,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April_2023/HashDAO.pdf,Hashdao,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April_2023/INRT.pdf,Inrt,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April_2023/NRG.pdf,Nrg,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April_2023/NebulaMiners.pdf,Nebulaminers,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April_2023/Nyx GenesisCollection.pdf,Nyx Genesiscollection,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April_2023/PirateCash.pdf,Piratecash,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April_2025/DaWabit.pdf,Dawabit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April__2024/Midareum.pdf,Midareum,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April__2024/Moriarty.pdf,Moriarty,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April__2024/RoostToken.pdf,Roosttoken,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April__2024/Spectra Chain.pdf,Spectra Chain,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April__2024/Swamps.pdf,Swamps,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April__2024/Ubitcoin.pdf,Ubitcoin,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April__2024/XCOIN.pdf,Xcoin,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April__2024/bitFloki.pdf,Bitfloki,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/April__2024/iMoon.pdf,Imoon,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/August/AXIEDOGE.pdf,Axiedoge,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/August/AgrocashX Full Smart Contract Security Audit.pdf,Agrocashx Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/August/Art of War Full Smart Contract Security Audit.pdf,Art Of War Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/August/Autostake.pdf,Autostake,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/August/BIGFOOT.pdf,Bigfoot,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/August/BOT Full Smart Contract Security Audit.pdf,Bot Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/August/BSFM.pdf,Bsfm,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/August/Baby Doug Full Smart Contract Security Audit.pdf,Baby Doug Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/August/BabyCosmos Full Smart Contract Security Audit.pdf,Babycosmos Full Smart Contract Security Audit,Cosmos,Rust,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/August/BabyEuro.pdf,Babyeuro,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/August/BabyX3.pdf,Babyx3,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/August/Billion Full Smart Contract Security Audit.pdf,Billion Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/August/Bitcoin Mini.pdf,Bitcoin Mini,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/August/Bitrise Token.pdf,Bitrise Token,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/August/Bobo Cash Full Smart Contract Security Audit.pdf,Bobo Cash Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/August/BrandPad Full Smart Contract Security Audit.pdf,Brandpad Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/August/Brave Doge Full Smart Contract Security Audit.pdf,Brave Doge Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/August/CAKE BANK Full Smart Contract Security Audit.pdf,Cake Bank Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/August/CakeDogeParty Full Smart Contract Security Audit.pdf,Cakedogeparty Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/August/Calcifer Full Smart Contract Security Audit.pdf,Calcifer Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/August/Carbon Coin - CNES.pdf,Carbon Coin Cnes,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/August/Carib Standart Smart Contract Security Audit.pdf,Carib Standart Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
